key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar
3c_Cel_Celtic_Skirmishers	5	7	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Cel_Slingers_Long	rome_man_javelin_sword_shield	rome_infantry_very_light	8	12	25	10		0		0	rome_shortsword	rome_javelin	5	celtic_missile	Cel_Skirm_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	40.0	1500.0	0.0	missile_infantry_cold	40.0	80.0		0	13	false	good_scouting	selected_skirmishers	selected_skirmishers	selected_celts	0.7
3c_Cel_Celtic_Spearmen	5	2	cloth	1900	inf_melee	21	inf_spr	21	17	28	3c_Gal_Spear_Warriors	rome_man_spear_shield	rome_infantry_medium_fast	17	28	40	10		0		0	rome_celtic_spear_anti_cav	rome_javelin_precursor	6	celtic	Cel_Spear_Warriors_Tooltip	melee_inf_barb	spear_avg	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_spear_band	selected_spears	selected_britons	1.0
3c_Cel_Celtic_Sword_Band	5	2	cloth	1900	inf_melee	25	inf_mel	20	23	22	3c_Gal_Gallic_Warriors	rome_man_sword_shield	rome_infantry_medium	25	22	35	10		0		0	rome_celtic_longsword	rome_javelin_precursor	6	celtic	Cel_Tribesmen_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_sword_band	selected_britons	selected_swords	1.0
3c_Cel_Celtic_Swordsmen	5	2	leather	1900	inf_melee	28	inf_mel	20	23	22	3c_Gal_Gallic_Warriors	rome_man_sword_shield	rome_infantry_medium	29	24	40	10		0		0	rome_celtic_longsword	rome_javelin_precursor	6	celtic	Cel_Short_Swords_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_sword_band	selected_britons	selected_swords	1.0
3c_Cel_Celtic_Swordsmen_comm	5	2	leather	1900	inf_melee	28	inf_mel	20	23	22	3c_Gal_Gallic_Warriors	rome_man_sword_shield	rome_infantry_medium	29	24	40	10		0		0	rome_celtic_longsword	rome_javelin_precursor	6	celtic	Cel_Short_Swords_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_sword_band	selected_britons	selected_swords	1.0
3c_Cel_Celtic_Warhounds	5	0	cloth	1900	inf_melee	35	spcl	20	23	24	Cel_Celtic_Warhounds_Long	rome_man_sword_shield	rome_infantry_light	24	28	35	5		80	celtic_warhounds	0	rome_celtic_longsword		5	caetra	Cel_Celtic_Warhounds_Tooltip	animals	war_dogs	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	100.0	1500.0	0.0	dogs_cold	100.0	200.0		0	0	false	superior_scouting	selected_special	selected_doghandlers	selected_special	0.9
3c_Cel_Chariots	5	8	mail	2300	cavalry	32	chariot	32	43	32	Bri_Chariots_Long	rome_man_chariot_rider_javelin	rome_infantry_very_heavy	43	39	70	20	rome_celtic_chariot_horse	0		2	rome_celtic_longsword	rome_javelin	4	cavalry	Bri_Chariots_Tooltip	chariot	chariot	false	elite	0	3c_Cal_Officer_Chariot			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	50.0	100.0	chariot_celtic_3c	1	20	false	good_scouting	selected_chariot	selected_chariot	selected_britons	1.0
3c_Cel_Chariots_comm	5	8	mail	2300	cavalry	32	chariot	32	43	32	Bri_Chariots_Long	rome_man_chariot_rider_javelin	rome_infantry_very_heavy	43	39	70	20	rome_celtic_chariot_horse	0		2	rome_celtic_longsword	rome_javelin	4	cavalry	Bri_Chariots_Tooltip	chariot	chariot	false	elite	0	3c_Cal_Officer_Chariot			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	50.0	100.0	chariot_celtic	1	20	false	good_scouting	selected_chariot	selected_chariot	selected_britons	1.0
3c_Cel_Chosen_Sword_Band	5	2	mail	1900	inf_melee	29	inf_mel	24	31	29	3c_Gal_Gallic_Warriors	rome_man_sword_shield	rome_infantry_very_heavy	33	29	50	15		0		0	rome_celtic_longsword	rome_javelin_precursor	6	celtic	Cel_Chosen_Sword_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	3c_Cal_Officer_Infantry			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_chosen_swords	selected_sword_band	selected_britons	1.0
3c_Cel_Chosen_Sword_Band_comm	5	2	mail	1900	inf_melee	29	inf_mel	24	31	29	3c_Gal_Gallic_Warriors	rome_man_sword_shield	rome_infantry_very_heavy	33	29	50	15		0		0	rome_celtic_longsword	rome_javelin_precursor	6	celtic	Cel_Chosen_Sword_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	3c_Cal_Officer_Infantry			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_chosen_swords	selected_sword_band	selected_britons	1.0
3c_Cel_Painted_Warriors	5	0	none	1900	inf_melee	37	inf_mel	34	34	24	Bri_Painted_Ones_Long	rome_man_sword_shield	rome_infantry_light_fast_barb	37	21	50	10		0		0	rome_celtic_longsword_bonus_infantry		6	celtic_shock	Bri_Painted_Ones_Tooltip	melee_inf_barb	melee_good	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	50.0	1500.0	0.0	melee_infantry_scare_cold	50.0	100.0		0	0	false	good_scouting	selected_painted_ones	selected_britons	selected_painted_ones	0.7
3c_Cel_Painted_Warriors_comm	5	0	none	1900	inf_melee	37	inf_mel	34	34	24	Bri_Painted_Ones_Long	rome_man_sword_shield	rome_infantry_light_fast_barb	37	21	50	10		0		0	rome_celtic_longsword_bonus_infantry		6	celtic_shock	Bri_Painted_Ones_Tooltip	melee_inf_barb	melee_good	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	50.0	1500.0	0.0	melee_infantry_scare_cold	50.0	100.0		0	0	false	good_scouting	selected_painted_ones	selected_britons	selected_painted_ones	0.7
3c_Cel_Wolfhounds	5	0	cloth	1900	inf_melee	35	spcl	20	23	24	Cel_Celtic_Warhounds_Long	rome_man_sword_shield	rome_infantry_light	32	28	35	5		80	celtic_warhounds	0	rome_celtic_longsword		5	caetra	Cel_Celtic_Warhounds_Tooltip	animals	war_dogs	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	100.0	1500.0	0.0	dogs_cold	100.0	200.0		0	0	false	superior_scouting	selected_special	selected_doghandlers	selected_special	0.9
3c_Eas_Ballista	5	15	cloth	1900	artillery	6	art_fld	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Ballista_Tooltip	artillery	ballista	false	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		ballista_medium	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_ballista	selected_ballista	selected_ballista	1.0
3c_Eas_Ballista_Bastion	5	25	cloth	1900	artillery	6	art_fld	2	5	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	35	0		0		0	rome_shortsword		1	none	Eas_Ballista_Tooltip	artillery	ballista	false	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		ballista_medium_bastion	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	20	false	Not_a_Scout	selected_ballista	selected_ballista	selected_ballista	1.0
3c_Eas_Ballista_Shp	40	1	cloth	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Ballista_Tooltip	melee_inf_roman_recruits	ballista	true	poorly_trained	1	3c_Arm_Officer_Low_Tier_NoStandard		ballista_medium_ship	true	40.0	1500.0	0.0	artillery_warm	40.0	80.0		0	4	false	average_scouting	naval_selected_artillery_ship	selected_ballista	selected_ballista	1.0
3c_Eas_Cheiroballistra	5	40	cloth	1900	artillery	6	art_fld	2	9	14	Rom_Scorpion_Long	rome_man_cheiroballistra_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Scorpion_Tooltip	artillery	scorpion	true	trained	4	3c_Arm_Officer_Low_Tier_NoStandard		cheiroballistra	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
3c_Eas_Eastern_Armoured_Cavalry	5	0	mail	2300	cavalry	24	cav_mel	14	34	12	Eas_Persian_Light_Archers_Long	rome_man_sword_shield_cavalry	rome_infantry_heavy	34	12	48	15	3c_Eas_Eastern_Horse_Sword	0		80	rome_generic_sword_cav		4	cavalry	3c_persian_armoured_cavalry	cav_roman	melee_cav_good	false	trained	0	3c_Ara_Officer_Cavalry			true	60.0	1500.0	0.0	melee_cavalry_warm	50.0	100.0		0	0	false	good_scouting	selected_cavalry	selected_generic	selected_short	1.1
3c_Eas_Eastern_Axe_Warriors	5	2	scale	1900	inf_melee	22	inf_mel	22	40	24	3c_Eas_Eastern_Axe_Warriors	rome_man_axe_shield	rome_infantry_heavy_fast	36	24	45	10		0		0	rome_eastern_axe	rome_javelin_precursor	6	thureos	3c_eastern_axe_warriors	melee_inf_roman	axemen_good	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	heavy_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_axemen	selected_axemen	selected_axemen	1.0
3c_Eas_Eastern_Axe_Warriors_comm	5	2	scale	1900	inf_melee	22	inf_mel	22	40	24	3c_Eas_Eastern_Axe_Warriors	rome_man_axe_shield	rome_infantry_heavy_fast	36	24	45	10		0		0	rome_eastern_axe	rome_javelin_precursor	6	thureos	3c_eastern_axe_warriors	melee_inf_roman	axemen_good	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	heavy_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_axemen	selected_axemen	selected_axemen	1.0
3c_Eas_Eastern_Bowmen	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Eas_Archers_Long	rome_man_bow	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_bow	5	none	Eas_Archers_Tooltip	missile_inf	archers	false	poorly_trained	0	3c_Arm_Officer_Archer_Standard			true	60.0	1500.0	0.0	missile_infantry_warm	80.0	160.0		0	13	false	superior_scouting	selected_bowmen	selected_bows	selected_short	0.7
3c_Eas_Eastern_Cataphracts	5	0	cataphract	2300	cavalry	67	cav_shk	31	28	17	3c_Pal_Palmyrene_Cataphracts	rome_man_lance_cavalry	rome_infantry_very_heavy	38	17	62	15	3c_Rom_Catafractarii_Horse	0		80	rome_lance		4	none	Eas_Cataphracts_Tooltip	cav_roman	shock_cav_cat	false	elite	0	3c_Arm_Officer_Lance			true	60.0	1500.0	0.0	heavy_cavalry_warm	50.0	100.0		0	0	false	average_scouting	selected_cataphracts	selected_cataphracts	selected_cataphracts	1.1
3c_Eas_Eastern_Cataphracts_comm	5	0	cataphract	2300	cavalry	67	cav_shk	31	28	17	3c_Pal_Palmyrene_Cataphracts	rome_man_lance_cavalry	rome_infantry_very_heavy	38	17	62	15	3c_Rom_Catafractarii_Horse	0		80	rome_lance		4	none	Eas_Cataphracts_Tooltip	cav_roman	shock_cav_cat	false	elite	0	3c_Arm_Officer_Lance			true	60.0	1500.0	0.0	heavy_cavalry_warm	50.0	100.0		0	0	false	average_scouting	selected_cataphracts	selected_cataphracts	selected_cataphracts	1.1
3c_Eas_Eastern_Cavalry	5	0	padded	2300	cavalry	29	cav_mel	25	35	11	Eas_Persian_Light_Archers_Long	rome_man_spear_shield_cavalry	rome_infantry_medium	42	18	38	15	rome_hellenic_horse_spear_shield_m	0		80	rome_spear_cav		4	cavalry	3c_eastern_cavalry	cav_roman	melee_cav_poor	false	poorly_trained	0	3c_Arm_Officer_Low_Tier_NoStandard			true	60.0	1500.0	0.0	melee_cavalry_warm	60.0	150.0		0	0	false	excellent_scouting	selected_cavalry	selected_cavalry_melee	selected_cavalry_melee	1.1
3c_Eas_Eastern_Horse_Archers	5	13	cloth	2300	cavalry	4	cav_mis	2	10	12	Eas_Horse_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_light	10	12	38	15	rome_scythian_horse_sword_vl	0		80	rome_shortsword	rome_composite_bow_horse	4	none	3c_horse_archers	missile_cav	archer_cav	false	poorly_trained	0	3c_Arm_Officer_Archer			true	60.0	1500.0	0.0	missile_cavalry_parthian_warm	60.0	150.0		0	23	false	excellent_scouting	selected_horse_archers	selected_generic	selected_short	0.9
3c_Eas_Eastern_Horse_Skirmishers	5	7	cloth	2300	cavalry	4	cav_mis	2	9	14	Eas_Horse_Archers_Long	rome_man_javelin_sword_shield_cavalry	rome_infantry_light	9	14	43	10	rome_eastern_horse_sword_shield_vl	0		80	rome_shortsword	rome_javelin_improved	4	pelta_cavalry	3c_eastern_horse_archers	missile_cav	javelin_cav	false	poorly_trained	0	3c_Arm_Officer_Low_Tier_NoStandard			true	60.0	1500.0	0.0	missile_cavalry_warm	100.0	200.0		0	18	false	elite_scouting	selected_cavalry_missile	selected_generic	selected_cavalry_missile	0.9
3c_Eas_Eastern_Infantry	5	2	cloth	1900	inf_melee	25	inf_mel	25	27	20	3c_Eas_Eastern_Axe_Warriors	rome_man_sword_shield	rome_infantry_light_fast	27	20	40	15		0		0	rome_eastern_sword	rome_javelin_precursor	6	tower	3c_eastern_infantry	melee_inf_barb	melee_poor	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_warriors	selected_inf_melee	selected_infantry	0.8
3c_Eas_Eastern_Infantry_comm	5	2	cloth	1900	inf_melee	25	inf_mel	25	27	20	3c_Eas_Eastern_Axe_Warriors	rome_man_sword_shield	rome_infantry_light_fast	27	20	40	15		0		0	rome_eastern_sword	rome_javelin_precursor	6	tower	3c_eastern_infantry	melee_inf_barb	melee_poor	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_warriors	selected_inf_melee	selected_infantry	0.8
3c_Eas_Eastern_Javelinmen	5	7	cloth	1900	inf_ranged	3	inf_mis	1	8	12	3c_Eastern_Skirmishers	rome_man_javelin_sword_shield	rome_infantry_very_light_fast	8	12	20	5		0		0	rome_shortsword	rome_javelin_improved	5	pelta	Eas_Javelinmen_Tooltip	missile_inf	javelinmen	false	trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	missile_infantry_warm	50.0	100.0		0	13	false	average_scouting	selected_javelinmen	selected_javelinmen	selected_inf_missile	0.9
3c_Eas_Eastern_Nobles	5	0	scale	2300	cavalry	34	cav_mel	30	44	15	Eas_Persian_Light_Archers_Long	rome_man_spear_shield_cavalry	rome_infantry_heavy	44	15	52	15	3c_Eas_Eastern_Noble_Horse_Spear	0		80	rome_spear_cav_elite		4	cavalry	3c_noble_cataphracts	cav_roman	melee_cav_good	false	trained	0	3c_Ara_Officer_Cavalry			true	40.0	1500.0	0.0	melee_cavalry_warm	40.0	80.0		0	0	false	poor_scouting	selected_noble_blood_cavalry	selected_noble_cavalry	selected_cavalry_melee	1.1
3c_Eas_Eastern_Nobles_comm	5	0	scale	2300	cavalry	34	cav_mel	30	44	15	Eas_Persian_Light_Archers_Long	rome_man_spear_shield_cavalry	rome_infantry_heavy	44	15	52	15	3c_Eas_Eastern_Noble_Horse_Spear	0		80	rome_spear_cav_elite		4	cavalry	3c_noble_cataphracts	cav_roman	melee_cav_good	false	trained	0	3c_Ara_Officer_Cavalry			true	40.0	1500.0	0.0	melee_cavalry_warm	40.0	80.0		0	0	false	poor_scouting	selected_noble_blood_cavalry	selected_noble_cavalry	selected_cavalry_melee	1.1
3c_Eas_Eastern_Pikemen	5	0	leather	1900	inf_melee	4	inf_pik	4	14	23	3c_Pikemen_Generic	rome_man_pike	rome_infantry_heavy	30	5	35	5		0		0	rome_pike_levy		6	pikemen	3c_auxiliary_eastern_pikemen	pikemen	pike_poor	false	poorly_trained	0	3c_Arm_Officer_Pike			true	40.0	1500.0	0.0	heavy_infantry_warm	40.0	60.0		0	0	false	very_poor_scouting	selected_inf_pikemen	selected_generic	selected_short	1.0
3c_Eas_Eastern_Slingers	5	25	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Afr_Tribal_Slingers_Long	rome_man_sling	rome_infantry_very_light_fast	8	12	20	5		0		0	rome_shortsword	rome_sling_improved	5	pelta	Eas_Slingers_Tooltip	missile_inf	slingers	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	40.0	1500.0	0.0	missile_infantry_warm	40.0	80.0		0	13	false	average_scouting	selected_slingers	selected_slingers	selected_inf_missile	0.9
3c_Eas_Eastern_Spearmen	5	0	cloth	1900	inf_melee	11	inf_spr	10	13	24	Eas_Garrison_Spear_Long	rome_man_spear_shield	rome_infantry_medium	13	24	25	5		0		0	rome_spear		6	tower	Eas_Spear_Tooltip	melee_inf_barb	spear_poor	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_spears	selected_spears	selected_inf_melee	1.0
3c_Eas_Giant_Ballista	5	15	cloth	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_giant_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Giant_Ballista_Tooltip	giant_artillery	ballista_giant	true	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		ballista_giant	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_giant_ballista	selected_giant_ballista	selected_giant_ballista	1.0
3c_Eas_Hillmen	5	2	cloth	1900	inf_melee	12	inf_mel	9	25	11	Eas_Hillmen_Long	rome_man_axe_shield	rome_infantry_medium_fast	25	11	30	5		0		0	rome_eastern_axe	rome_javelin_precursor	6	pelta	Eas_Hillmen_Tooltip	melee_inf_barb	axemen	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	60.0	1500.0	0.0	melee_infantry_warm	60.0	140.0		0	0	false	excellent_scouting	selected_hillmen	selected_hillmen	selected_inf_melee	1.0
3c_Eas_Large_Onager	5	15	cloth	1900	artillery	7	art_fld	3	9	14	Rom_Onager_Long	rome_man_onager_large_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Large_Onager_Tooltip	giant_artillery	onager	true	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		onager_large	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_large_onager	selected_heavy_onager	selected_large_onager	1.0
3c_Eas_Noble_Spearmen	5	0	scale	1900	inf_melee	24	inf_spr	24	32	36	3c_Eas_Eastern_Axe_Warriors	rome_man_spear_shield	rome_infantry_heavy_fast	32	36	60	20		0		0	rome_spear_elite		6	hoplite	Eas_Noble_Spear_Tooltip	melee_inf_roman	spear_good	false	trained	0	3c_Arm_Officer_Infantry			true	50.0	1500.0	0.0	heavy_infantry_warm	40.0	80.0		0	0	false	poor_scouting	selected_noble_spearmen	selected_noble_spearmen	selected_inf_spearmen	1.0
3c_Eas_Onager	5	15	cloth	1900	artillery	6	art_fld	2	9	14	Rom_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Onager_Tooltip	artillery	onager	false	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		onager	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
3c_Eas_Onager_Bastion	5	25	cloth	1900	artillery	6	art_fld	6	5	14	Rom_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	35	0		0		0	rome_shortsword		1	none	Eas_Onager_Tooltip	artillery	onager	false	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		onager_bastion	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	20	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
3c_Eas_Onager_Shp	5	15	cloth	1900	artillery	6	art_fld	2	9	14	Rom_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Onager_Tooltip	artillery	onager	false	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		onager	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
3c_Eas_Scorpion	5	30	cloth	1900	artillery	6	art_fix	2	9	14	Rom_Scorpion_Long	rome_man_scorpio_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Scorpion_Tooltip	artillery	scorpion	true	poorly_trained	4	3c_Arm_Officer_Low_Tier		scorpio	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
3c_Eas_Scorpion_Bastion	5	40	cloth	1900	artillery	6	art_fix	2	5	14	Rom_Scorpion_Long	rome_man_scorpio_crew	rome_infantry_medium	9	14	35	0		0		0	rome_shortsword		1	none	Eas_Scorpion_Tooltip	artillery	scorpion_bastion	true	poorly_trained	4	3c_Arm_Officer_Low_Tier		scorpio_bastion	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	20	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
3c_Eas_Scorpion_Pot_Ballista	5	30	cloth	1900	artillery	6	art_fld	2	9	14	Eas_Scorpion_Pot_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Eas_Scorpion_Pot_Ballista_Tooltip	artillery	ballista	false	poorly_trained	4	3c_Arm_Officer_Low_Tier_NoStandard		scorpion_pot_thrower	true	40.0	500.0	0.0	artillery_warm	40.0	80.0		0	4	false	Not_a_Scout	selected_ballista	selected_ballista	selected_ballista	1.0
3c_Gal_Armoured_Chariots	5	8	mail_improved	2300	cavalry	35	chariot	32	43	32	Bri_Chariots_Long	rome_man_chariot_rider_javelin	rome_infantry_very_heavy	46	42	70	20	rome_celtic_chariot_horse	0		4	rome_celtic_longsword	rome_javelin_improved	4	cavalry	3c_armored_chariots	chariot	chariot	false	elite	0	3c_Gal_Officer_Chariot			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	50.0	100.0	chariot_roman	1	20	false	good_scouting	selected_chariot	selected_generic	selected_chariot	1.0
3c_Gal_Armoured_Chariots_comm	5	8	mail_improved	2300	cavalry	35	chariot	32	43	32	Bri_Chariots_Long	rome_man_chariot_rider_javelin	rome_infantry_very_heavy	46	42	70	20	rome_celtic_chariot_horse	0		4	rome_celtic_longsword	rome_javelin_improved	4	cavalry	3c_armored_chariots	chariot	chariot	false	elite	0	3c_Gal_Officer_Chariot			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	50.0	100.0	chariot_roman	1	20	false	good_scouting	selected_chariot	selected_generic	selected_chariot	1.0
3c_Gal_Chariots	5	8	mail	2300	cavalry	32	chariot	32	43	32	Bri_Chariots_Long	rome_man_chariot_rider_javelin	rome_infantry_very_heavy	43	39	70	20	rome_celtic_chariot_horse	0		4	rome_celtic_longsword	rome_javelin	4	cavalry	Bri_Chariots_Tooltip	chariot	chariot	false	elite	0	3c_Gal_Officer_Chariot			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	50.0	100.0	chariot_roman	1	20	false	good_scouting	selected_chariot	selected_generic	selected_chariot	1.0
3c_Gal_Cohors	5	2	mail	1900	inf_melee	14	inf_mel	9	50	23	3c_Gal_Gallic_Legionaries	rome_man_sword_shield	rome_infantry_heavy	47	23	50	15		0		0	rome_spatha	rome_pilum_heavy	6	oval	3c_cohors	melee_inf_roman	melee_avg	false	trained	0	3c_Gal_Officer			true	50.0	1500.0	0.0	heavy_infantry	50.0	100.0		0	0	true	average_scouting	selected_legionaries	selected_generic_rome	selected_generic_rome	1.0
3c_Gal_Equites	5	0	mail	2300	cavalry	29	cav_mel	14	33	12	3c_Rom_Equites	rome_man_spear_shield_cavalry	rome_infantry_medium	33	12	40	10	rome_horse_spear_shield_m	0		80	rome_spear_cav		4	cavalry	Rom_Equites_Tooltip	cav_melee	melee_cav_poor	false	trained	0	3c_Gal_Officer_Cav			true	60.0	1500.0	0.0	melee_cavalry	50.0	100.0		0	0	false	good_scouting	selected_equites	selected_equites	selected_equites	1.1
3c_Gal_Equites_Promoti	5	0	chest	2300	cavalry	34	cav_mel	18	38	17	3c_Rom_Equites_Promoti	rome_man_spear_shield_cavalry	rome_infantry_medium	38	17	50	10	3c_Rom_Horse_Mask_Spear	0		80	rome_spear_cav		4	cavalry	3c_equites_promoti	cav_melee	melee_cav_avg	false	trained	0	3c_Gal_Officer_Cav			true	60.0	1500.0	0.0	melee_cavalry	60.0	150.0		0	0	false	superior_scouting	selected_equites	selected_cavalry_melee	selected_equites	1.1
3c_Gal_Gallic_Heavy_Skirmishers	15	7	mail	1900	inf_ranged	12	inf_mis	1	8	12	Cel_Slingers_Long	rome_man_javelin_sword_shield	rome_infantry_medium	26	15	50	10		0		0	rome_celtic_longsword	rome_javelin	5	celtic_missile	3c_gallic_heavy_skirmishers	missile_inf	javelinmen	false	well_trained	0	3c_Gal_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	average_scouting	selected_skirmishers	selected_skirmishers	selected_skirmishers	0.9
